topology,amplitude,sample,time_s,target_y,mechanical_basis_fit_y,actual_readout_y,target_x,mechanical_basis_fit_x,actual_readout_x
topology_17_prestress,amp=1,sample_4,4.904899835586548,1203.912818801453,1182.4756119223798,1195.2703988919839,1056.8947878491435,1158.4236825936168,1082.996350086164
topology_17_prestress,amp=1,sample_4,4.9382665157318115,1171.9027527833298,1203.1710182439458,1162.87652861739,1057.559797823673,1107.7558353487184,1043.9670514105924
topology_17_prestress,amp=1,sample_4,4.971633195877075,1165.2415921504257,1219.7225116867762,1172.4293354448673,1071.4671389509351,1062.4438941259514,1099.779507153585
topology_17_prestress,amp=1,sample_4,5.004999876022339,1219.0470419413134,1212.2078373836828,1221.5782621116427,1086.6651822642657,1085.83396991051,1153.194096229346
topology_17_prestress,amp=1,sample_4,5.0383665561676025,1264.7110626273136,1192.7008652164461,1252.249021833522,1099.0244528583657,1143.1619588583371,1084.1663750162359
topology_17_prestress,amp=1,sample_4,5.071733236312866,1217.2703415123765,1187.7451508194463,1210.5332380360655,1094.0125983657176,1164.5782108879819,1104.2083597608973
topology_17_prestress,amp=1,sample_4,5.10509991645813,1164.1708146570725,1202.8466204786655,1168.024013428395,1085.9719602583277,1131.6967494104128,1071.9586931521187
topology_17_prestress,amp=1,sample_4,5.1384665966033936,1152.9297629018813,1215.9452740699767,1158.3829145232576,1087.146835136958,1078.5015944180213,1084.8548981224624
topology_17_prestress,amp=1,sample_4,5.171833276748657,1192.6265098695612,1210.5207212435134,1199.8419492145742,1120.6410797008316,1068.0183454369414,1142.2847898984044
topology_17_prestress,amp=1,sample_4,5.205199956893921,1255.8998786860698,1196.9933128440232,1251.3961214286,1130.9885826748284,1121.3775520164165,1114.2974335149938
topology_17_prestress,amp=1,sample_4,5.238566637039185,1250.3478263846644,1192.5020928633364,1237.687667709869,1086.2453644072496,1183.0629754901724,1093.4584617671437
topology_17_prestress,amp=1,sample_4,5.271933317184448,1182.1068043461823,1200.7383602207588,1161.2641579340177,1048.1356886559404,1184.2293413121683,1122.9595404910744
topology_17_prestress,amp=1,sample_4,5.305299997329712,1149.109614132108,1208.261720166799,1144.760359617387,1046.4604900959212,1124.54916868811,1098.2387591048216
topology_17_prestress,amp=1,sample_4,5.338666677474976,1183.4240339787245,1203.738361869741,1189.4216765068459,1057.6197912635178,1077.4373568364833,1099.6650445830726
topology_17_prestress,amp=1,sample_4,5.372033357620239,1246.324787582922,1194.3515969949306,1239.0989709427681,1077.6944841092031,1100.1213524274667,1158.7232684606595
topology_17_prestress,amp=1,sample_4,5.405399799346924,1267.90786031958,1193.0516427815703,1242.1569518621493,1046.2850761262434,1152.1674550939167,1133.288337110266
topology_17_prestress,amp=1,sample_4,5.4387664794921875,1223.6587271932667,1201.3813382718363,1193.5200712372616,995.6331612976437,1154.7663432698641,1065.0989583739176
topology_17_prestress,amp=1,sample_4,5.472133159637451,1166.296038194128,1207.3764895853324,1143.7061370804965,972.4073059637024,1103.7656726269306,1057.1384500328415
topology_17_prestress,amp=1,sample_4,5.505499839782715,1164.2594722503002,1202.7516646485924,1161.0587999750098,1014.5762467874458,1056.703458733358,1087.4423876513165
topology_17_prestress,amp=1,sample_4,5.5388665199279785,1222.0446426546916,1196.401392251358,1238.0192713680945,1066.6247724041004,1060.6239927774018,1097.155972746918
topology_17_prestress,amp=1,sample_4,5.572233200073242,1266.377942135027,1199.0815590539146,1263.1347350517794,1083.552289718461,1092.8768116656427,1087.706414646223
